file,no,content,a,b,c,d,e,ans
2016-08-04-08-08-58.txt,1,四草的︽⊙＿⊙︽很漂亮，自己已经拍过两次　这次只替朋友家人拍，就在上头和小朋友们,示人,战利,绿色隧道,肯德基,时计,c
2016-08-04-08-08-58.txt,2,进去check in之前，先去觅食吧！而从世纪旅店往前走大约2分钟，到了︽⊙＿⊙︽二路与自强三路口，就是自强夜市的范围了，因此不管再晚到这里，想要吃吃喝喝都不成问题,苓雅,绿能,雪碧,乐游,保水,a
2016-08-04-08-08-58.txt,3,这次︽⊙＿⊙︽行的缘起，基本上就是为了消耗上次在八月份因八八水灾取消行程保留的订,岳阳楼,树林,三貂岭,台南,半岛,d
2016-08-04-08-08-58.txt,4,后来我想好像不需要买秋冬专用粉饼了说...因为之前合购的时候顺便买了︽⊙＿⊙︽的舒芙蕾粉,睡美人,护唇膏,sonicare,雪花秀,网购,d
2016-08-04-08-08-58.txt,5,我在草祭从下午待到傍晚，发现台南人的生活步调和台北人大不相同。下午的上班时段里，︽⊙＿⊙︽还是不断有人上门；到了傍晚，当台北人正忙着搭捷运、赶公车的尖 峰时刻，不少台南人已经回家洗好澡，吃过饭，跑来逛︽⊙＿⊙︽了。还有的，拿了新买的二手书就到隔壁新开的小说咖啡，慢慢享受与书独处的宁静时光,新作,烟熏小站,阿倍野,山上,书店,e
2016-08-04-09-11-05.txt,3,金石堂网路︽⊙＿⊙︽11/4、诚品书局11/14正式上架！现在到各大书局都可以买到书，如果找不到，再麻烦跟店员说一声喔,书店,经营者,烟熏小站,山上,影子,a
2016-08-04-09-11-05.txt,2,九份，无人不知的山城；台北市︽⊙＿⊙︽的十八份，鲜为人知，反而保有桃花源般的幽静,演员,北投,依法,天亮,机壳,b
2016-08-04-09-11-05.txt,1,最后来要感谢每个陪伴允嘉兄妹俩长大的亲朋好友！大家几乎都被允嘉带来︽⊙＿⊙︽435艺文特区玩过小石头~,板桥,香菜,孝亲,不容,乐事,a
2016-08-04-09-11-05.txt,5,刚好那天满一车，我们民宿有一对老夫妻从︽⊙＿⊙︽玩上来加我们共四人，另一间则有三位年轻人,高雄,扇形车站,飞机,西湖,前馆,a
2016-08-04-09-11-05.txt,4,︽⊙＿⊙︽商圈热闹的很，不过 meiko 就是没逛过，住宿就安排了在︽⊙＿⊙︽商圈，房价一张小朋友多,店面,人包,东海大学,六福水乐园,新堀江,e
2016-08-04-10-13-13.txt,3,︽⊙＿⊙︽赋活弹力渗透乳ia全脸都可擦拭  像是鼻头或是比较粗糙的部位可以多加强按,眉彩,流金,albion,收工,sisley,c
2016-08-04-10-13-13.txt,2,上礼拜鸟先生带我们去︽⊙＿⊙︽前后站、博爱街、济安宫、山佳车站、育英街、日新街逛早市游车河，顺便解决几,进场,树林,梨子,国籍,雾面,b
2016-08-04-10-13-13.txt,1,一把车开进停车场，就看到好气派的大门与一对︽⊙＿⊙︽，这是～～来到皇宫了吗？x,老牌,时计,狮子,软化,简餐,c
2016-08-04-10-13-13.txt,5,淡水这个知名景点应该很少没去过，尤其捷运开通后到淡水非常的方便，我时常搭上捷运就往淡水去，老街走走买些知名糕点，香酥美味的鱼酥，河堤边老榕树下乘凉，︽⊙＿⊙︽看夕阳,贩卖部,地下道,渔人码头,高雄市,饶河街夜市,c
2016-08-04-10-13-13.txt,4,这小火车咖啡馆的装潢、空间和食材都不错，邻近︽⊙＿⊙︽车站交通便利，位置也算闹中取静，但有个小缺点就是冷气不是很凉，我们来访时客人不多，不会觉得热也不会觉得冷，如果假日人潮一多，冷气就不知道够不够力了,宜兰,老牌,白河,新庄,场馆,a
2016-08-05-09-00-13.txt,2,其中也不乏每天报到的常客，让︽⊙＿⊙︽总是充满笑声，客人在这种气氛感染之下，久而久之也成为了好朋友，︽⊙＿⊙︽的存在有如像是不可或缺的邻居一般,书店,香火,八甲,薄型,裤型,a
2016-08-05-09-00-13.txt,1,由于前一天晚上要睡觉前，开始下雨了，而且雨势还不小，当时还蛮担心雨会一直下不停。不过，这天早上，按照原订的时间起床，虽然远方︽⊙＿⊙︽洋上的云层蛮厚的，但天气还不错，就看看有没有机会，看到太阳从海平面升起的那一瞬间了,奖品,清空,太平,车费,私下,c
2016-08-05-09-00-13.txt,4,位于九芎埕里的设治纪念馆，也是早期的︽⊙＿⊙︽县长官邸。占地约800坪，官邸建筑约100坪，因考量它的历史价值，所以被保留下来，开发成现今的︽⊙＿⊙︽设治纪念馆,湖景,白河,新庄,宜兰,木屐,d
2016-08-05-09-00-13.txt,3,不过有听说霹雳︽⊙＿⊙︽戏的剧情非常的错综复杂~~一般非︽⊙＿⊙︽戏迷要入门欣赏会有点困难,售票口,圆筒,台东县,鹿谷,布袋,e
2016-08-05-09-00-13.txt,5,cle de peau光采︽⊙＿⊙︽我的色号都比较偏白   因为我的脸肌肤比较白皙  适合白一点的色,肩线,nivea,hermes,主色,粉饼,e
2016-08-09-06-12-03.txt,1,每到冬季就会有候鸟纷纷降临︽⊙＿⊙︽，让︽⊙＿⊙︽海港聚集的鸟类多达200多种,圆筒,基隆,毛巾架,刷子,规则,b
2016-08-09-06-12-03.txt,4,我想可能是我平常穿的鞋子比较硬，所以跟sue ︽⊙＿⊙︽一比之下，显得这双惊为天人！x,ettusais,london,眼线笔,步行街,火车,b
2016-08-09-06-12-03.txt,2,我很喜欢水舞馔，因为食物的品质非常的不错，很少吃到踩到地雷的菜！这次来到︽⊙＿⊙︽想说台北去了那么多次水舞馔就是没有在︽⊙＿⊙︽的吃过，所以特地选择要在︽⊙＿⊙︽的水舞馔享用早餐,台中,能用,威塑,阿拉伯,意识,a
2016-08-09-06-12-03.txt,3,基本的防晕染还不错，我用起来是没有感觉到有晕染的现象，︽⊙＿⊙︽都很乖的待在睫毛,油性,睫毛膏,cartier,专科化妆水,神机,b
2016-08-09-06-12-03.txt,5,终于花莲还有19km...至于下面那个台东...前面的 你还要跟我说你要冲︽⊙＿⊙︽金针花吗??,精灵,西南,沙鹿肉圆,大肚,太麻里,e
2016-08-09-07-21-30.txt,2,l’︽⊙＿⊙︽ paris巴黎莱雅在2015年同步推出的奇迹美白系列包含了→奇迹美白霜、奇迹美白眼,天府,oreal,鱼会,归途,大润,b
2016-08-09-07-21-30.txt,1,这里有很多戏偶以及介绍霹雳︽⊙＿⊙︽戏的历史，喜欢︽⊙＿⊙︽戏的朋友一定要来这朝圣一下,抗皱,布袋,坚果,熟龄,飞行,b
2016-08-09-07-21-30.txt,3,※宜兰/︽⊙＿⊙︽/礁溪/壮围/员山/三星/罗东/五结/冬山饭店民宿住宿整理推荐,百里香牛肉面,头城,备案,台中新社,靠右,b
2016-08-09-07-21-30.txt,5,innisfree的︽⊙＿⊙︽颜色很平实...嗯！这是我脑中第一个浮现的形容词 哈,水润面膜,档期,净肤仪,面色,眼影,e
2016-08-09-07-21-30.txt,4,又骑了一小段路　我们来到︽⊙＿⊙︽洞　这边就是一个洞　然后里面拜︽⊙＿⊙︽这样x,展区,观音,杉林溪,香茅鱼,分界,b
2016-08-09-08-16-21.txt,3,台中高铁站 →新社百菇庄 →菇神餐厅午餐 →国立台中图书馆 →草悟道巡礼 →︽⊙＿⊙︽ →夜宿亚致大饭,逢甲夜市,金湖,简餐,走台,屋顶上的猫,a
2016-08-09-08-16-21.txt,2,主办单位行程安排的还不错，坐了一个半小时的车，先让大家动脑动手做个diy，苏醒一下，再去享用办桌美食，吃饱饱带你去走走，消化一下。这天文化导览先从︽⊙＿⊙︽火车站→林业展示馆→萧如松艺术园区→再回到火车站。沿路看到什么，带队人员会解说，只是我们人数多，队伍拉的有点长，部份听不太清楚，可惜了..,竹东,视窗,作家,主餐,成就,a
2016-08-09-08-16-21.txt,1,真的是间cp值不错的民宿哦!尤其以地点来说去罗东镇或︽⊙＿⊙︽闹区都很近，非常适合亲子或团体客入住，毕竟能烤肉又同时能看件孩子在一旁安心玩的民宿不多吧,冬山,星灿,老王,来点,乳香,a
2016-08-09-08-16-21.txt,5,︽⊙＿⊙︽县︽⊙＿⊙︽郡菰野町和滋贺县东近江市的分界，也是铃鹿山系的第一高峰，山腰下还有最著名的汤之山温泉，所以我们搭成的站叫作汤之山温泉站，听说有一千三百多年历史呢！全长有2161公尺，两端的高低差有780公尺,家的,三重,南化,王功渔港,地利,b
2016-08-09-08-16-21.txt,4,以上就是将我目前手边的︽⊙＿⊙︽做一次性的整理，今天是七夕情人节，祝大家情人节快乐，顺利接吻，然后顺利做很多事 ...，但唇部就是要顾好就是了,ferragamo,微波,prairie,防尘,护唇膏,e
2016-08-09-09-18-29.txt,1,最后这张照片，是从阳光味宿走路到︽⊙＿⊙︽其中的一段，就是要爬楼梯，小小运动一下呀！,九份老街,个子,电话,代号,经商,a
2016-08-09-09-18-29.txt,2,我年纪小孩不懂事  常常拿妈妈的保养品偷擦  ︽⊙＿⊙︽也是我妈妈的最爱平价保养品,歌词,olay,礼门,字领,数量,b
2016-08-09-09-18-29.txt,5,台湾迪奥也有︽⊙＿⊙︽帐号啰！现在就用手机扫描以下qr code，跟我一样掌握第一手法式美妍彩妆资讯吧,客服,讯息,line,kanebo,欧恩伊,c
2016-08-09-09-18-29.txt,4,1. 国道一号由王田︽⊙＿⊙︽下高速公路，沿台一号公路转台十四号公路，经草屯往埔里方向右侧,山上,农夫,斜度,百里香牛肉面,交流道,e
2016-08-09-09-18-29.txt,3,吃饱喝足逛︽⊙＿⊙︽瓶盖工厂『play ground游乐。园』，展期为2011年10/15~11/30，除了展区现场的装置艺术之外，还有常态导览、假日导览和创意市集,小姑,南港,爱河,云林县,土家,b
2016-08-09-10-20-36.txt,1,因为感觉时间就要很久，所以刚挂完号我就请高大哥先回去，我们在医院折腾了四小时，出来还遇到人很好的计程车司机，︽⊙＿⊙︽真,书墙,领地,会感,宜兰,空桥,d
2016-08-09-10-20-36.txt,2,最后唇彩使用女神宋慧乔的兰芝超放电丝绒双色︽⊙＿⊙︽   咬唇妆的女神真是太正拉！！,民权,唇膏,正下方,特性,拉车,b
2016-08-09-10-20-36.txt,3,虽然暑假已经结束，但金针花季会一直到九月中，现在游客铁定比暑假来得少，还想安排︽⊙＿⊙︽金针花行程的朋友，除了本篇游记的即时花况之外，还可以参考这篇饮食交通管制懒人包,沙巴,新盖,花莲,后里,石牌,c
2016-08-09-10-20-36.txt,4,喜欢凑热闹的人，不妨来︽⊙＿⊙︽灯会走走噜，真的还蛮大的喔，享受最后一点年味也不错噜，呵呵,观景,菁寮,归仁,凤山,苗栗,e
2016-08-09-10-20-36.txt,5,几周前受邀造访了︽⊙＿⊙︽的大地酒店，让熊跟喵一口气能饱览美景泡透正点室内与户外,跨海大桥,斜路,榕树,北投,武岭,d
2016-08-09-11-22-43.txt,1,︽⊙＿⊙︽山庄沿着山坡建筑，中间以418个阶梯连结。阶梯两旁红通通的植物，乍看以为是枫树，可是现在又不是秋天，怎么会有枫树呢?原来这火红的一片植物是紫叶槭，常年呈现红色，点缀两旁，很有意境，让人有秋天的错觉,错误,太平,时程,西佳,皮靴,b
2016-08-09-11-22-43.txt,2,在福田瓦舍住宿，因为地处偏僻，所以晚上睡的很好，也因此睡到连早餐都来不及吃，虽然很可惜，但我觉得度假就是不疾不徐，早餐没有吃到也没关系，因为偶尔能睡的饱些，我觉得是值得的。福田瓦舍的主人，热情且好客，对于民宿的经营与︽⊙＿⊙︽在地的资讯都很在行，到︽⊙＿⊙︽旅行，到此一宿还能从老板口中知道有哪里好玩、好吃的，是很大的收获啊,储蓄,三义,伯克利,对象,咖啡因,b
2016-08-09-11-22-43.txt,5,柠檬汁一杯35元，感觉就是柠檬现搾而成，有着酸中带甜的滋味，真的很好喝，难怪来︽⊙＿⊙︽的人都会喝上一杯柠檬汁,月台,环景,新城,澎湖七美,典酱家,c
2016-08-09-11-22-43.txt,4,最后，我自己是带了防水︽⊙＿⊙︽ #987白金 和圆形腮红 #180亲密 ，给大家参考 ..,圆形,burberry,法国名牌,水养,眼线笔,e
2016-08-09-11-22-43.txt,3,c︽⊙＿⊙︽elle、simone pérèle、princesses tam.tam、aubade这几个也是我很爱的法国品,hant,一星,jacobs,蓝晒图,visee,a
2016-08-09-12-24-49.txt,1,染眉膏是真的缺一支，︽⊙＿⊙︽则是因为我个人莫名的坚持，就是每认识一个新牌子就从黑色︽⊙＿⊙︽入门xd,大正,巧寓,小阳台,眼线笔,金身,d
2016-08-09-12-24-49.txt,2,先用习惯的︽⊙＿⊙︽产品画上外︽⊙＿⊙︽之后 以棉花棒的另一头沾取最深色的黑咖啡,梅雨季,眼线,光年,乐队,铸铁,b
2016-08-09-12-24-49.txt,3,︽⊙＿⊙︽ 2014新款丝绒粉底perfection lumiere velvet/三色限量腮红也是重点!,舒肤,neogence,手部保养,软箱,chanel,e
2016-08-09-12-24-49.txt,5,雯雯热食部 + 野银部落壮观的︽⊙＿⊙︽地下屋 + ︽⊙＿⊙︽气象观测站 + 手工艺品店,红枫,农山,南府,斗六,兰屿,e
2016-08-09-12-24-49.txt,4,这瓶9999纯金金箔︽⊙＿⊙︽是以安瓶装的，这样可以确保品质皆在最新鲜的状况~因为是10ml的~所以大约7~10天就会使用完毕,滴下,holika,汤汁,smashbox,精华液,e
2016-08-09-13-26-57.txt,1,当然，诚如我刚所说的，如果肌肤状况不是很稳定，像我三不五时痘痘也是会肆虐到我难以控制，但又要打底妆时，我就会刷这块柔矿迷光炫彩饼，可以做必要性︽⊙＿⊙︽，同时达到修片感，但肌肤也比较不会有负担这样,白袜,断崖,遮瑕,时带,谢孟雄,c
2016-08-09-13-26-57.txt,4,都已经成为文创产业进驻的热门景点，周休二日的活动和展览总能吸引满满人潮，里面有不少爸妈带着孩子来趟亲子一日游，除了看展览长知识，吃喝玩乐都可满足。而︽⊙＿⊙︽文化创意产园区，原是︽⊙＿⊙︽旧酒厂历史建筑，定位以传统艺术创新为主轴，结合酒文化产业为基础，也很有自己的特色,对面,八仙洞,台北桥,嘉义,夜车,d
2016-08-09-13-26-57.txt,3,b1后方为︽⊙＿⊙︽来的银汤匙泰式火锅及全省连锁的卡布里乔莎义式餐厅，中间环形区域的地方有贩,林百货,田村,西子,台中,大员,d
2016-08-09-13-26-57.txt,2,细部去看，你会发现这膜真的相当细致，纹路的雕刻，因应美一个不同的皱折，产生出截然不同的层次，组合而成宛如蕾丝的花样，却又并非是真正的蕾丝，而是︽⊙＿⊙︽自己创造出来的蕾丝感，然后在建立出山茶花的样貌，很︽⊙＿⊙︽，很2014，很蕾丝,标准,头顶,chanel,蓝莓,早茶,c
2016-08-09-13-26-57.txt,5,结果一次又买了二十包，有的要送家人，有的要送公司同事，结果分一分我又没得吃了!这里除了有麻糬还有花莲薯和︽⊙＿⊙︽糬，一包也是50元，来这里就是买工厂自制自营的最划算,容器,鳟鱼,芋头,西湖,大鹏湾,c
2016-08-09-14-29-05.txt,1,这间粉鸟林应该算是︽⊙＿⊙︽长庚附近的好评店家，小姑之前已经来吃过晚餐，这次算是二访，一次晚餐一次午餐,小香,薏仁,台北,稻米,天宫,c
2016-08-09-14-29-05.txt,2,"我用的是扁的眼影刷, 我先用扁的面从眼睛的一半往眼尾化, 有一点像是化︽⊙＿⊙︽一样, 延伸出眼角大概0.5公分的地",花青素,阿嬷,眼线,鱼饼,收藏品,c
2016-08-09-14-29-05.txt,4,不过在台中︽⊙＿⊙︽这个地区生产的小麦居然就占了台湾90%以上了，又以大林路一带最为集,天府家常菜,大雅,剑湖山,油麻,总部,b
2016-08-09-14-29-05.txt,5,第二天：壁山观景台→北竿北海坑道→坂里沙滩→桥仔聚落→︽⊙＿⊙︽聚落→晚上蓝眼泪,船长,芹壁,陶艺,总督西餐厅,苏美岛,b
2016-08-09-14-29-05.txt,3,"这是我第一个︽⊙＿⊙︽包包, 还记得我大概22岁大学毕业的时候就希望有一天可以有能力帮自己买一个︽⊙＿⊙",手部保养,neogence,chanel,乔米,裁缝师,c
2016-08-09-15-31-12.txt,2,"大家都知道韩国的美妆︽⊙＿⊙︽,,,,设计都很都有巧思~~不论是功能功效都很对台湾女孩闷的胃口^",猪圈,保养品,琉球,政事,商圈,b
2016-08-09-15-31-12.txt,3,但是通常保湿︽⊙＿⊙︽中多少含有油脂成分在，在夏天时使用起来往往也容易让皮肤有种不透气的感受,保养品,恋爱魔镜,油腻,cosme,床组,a
2016-08-09-15-31-12.txt,1,&gt; line ︽⊙＿⊙︽系列的熊大，兔兔，雷纳德，馒头人，这几个重量级的明星人物现在部分免费下载到3/31日大家要好好把握哟!,廉价,床房,friends,哺乳,假日酒店,c
2016-08-09-15-31-12.txt,4,accessories→ momo's ︽⊙＿⊙︽h / rinco / alma,neogence,圆裙,拖鞋,肌研白润,marc,e
2016-08-09-15-31-12.txt,5,在拍完这只引人注意折耳猫，便回到广场搭接驳车回︽⊙＿⊙︽捷运站。而在等捷运的时候，因为接近日落时分，在月台就可以欣赏到不错的景色,淡水,埔里酒厂,茶馆,海水,兴隆路,a
2016-08-09-16-33-21.txt,3,其实我从小时候就很爱菓风小舖的棒棒糖，所以一知道︽⊙＿⊙︽有菓风糖菓工房当然要排入行程内，怎么可以错过呢,宜兰,车站,风灾,新庄,白河,a
2016-08-09-16-33-21.txt,2,至于网路上有看到四种质地不同的单色︽⊙＿⊙︽，本来也以为今天会看到，不过公关说二月才会,心斋桥,眼影,来场,案内,道别,b
2016-08-09-16-33-21.txt,1,最后从饭店大厅往︽⊙＿⊙︽的码头方向走出，就可以看到旁边有阿基师q版吉祥物造形,渔人码头,肌感,胶原,阿淳,蚊液,a
2016-08-09-16-33-21.txt,5,现在除了激光焕白︽⊙＿⊙︽优惠之外还可以免费兑换激光焕白粉底液喔，大家快点靠柜体验吧！,bourjois,气垫粉饼,瑰柏翠,越糟,选组,b
2016-08-09-16-33-21.txt,4,我们是下午来到︽⊙＿⊙︽，隔天将近中午要离开时，cushy怎么按车子的中控锁遥控器却都没反应,游泳池,空桥,九芎湖,台中市,旗津,e
2016-08-09-17-35-28.txt,1,如果来台北玩，想在永康街一带吃吃食，或想到忠孝东路sogo、︽⊙＿⊙︽shopping的话,信义区,尚圈,婚礼,心型,图示,a
2016-08-09-17-35-28.txt,2,擦额头的︽⊙＿⊙︽其实很简单，同样将食指、中指、无名指并拢，利用手指前端，两手交错的『由下往上』轻拍上︽⊙＿⊙︽。有点细纹的人，在『由下往上』的过程中可略为施力，将肌肤往上提拉，并有抚平细纹的效果,草鞋,整场,保养品,橄榄树,套票,c
2016-08-09-17-35-28.txt,5,捷运松山线美食懒人包～捷运台北小巨蛋站/︽⊙＿⊙︽站/中山站/松江南京站美食一次,西坪,西门,台南七股,行脚,版图,b
2016-08-09-17-35-28.txt,3,︽⊙＿⊙︽飞行伞的基地多半在 福华饭店周边，看的到沙滩! 还可以降落到沙滩!!,岛屿,庆丰,王公,仑背,万里,e
2016-08-09-17-35-28.txt,4,2014年，︽⊙＿⊙︽最顶级的极致系列做了更新升级：创．极致，以创生美丽无限为概念，来试图超越女人美丽的极限，不过也因为是最顶级的系列，到目前为止我也就只用过旧款的极致洗颜皂，那cashmere等级的泡沫，同时伴有相当迷人的沈醉玫瑰香氛，卸妆的同时，也就是在给予自己一种芳疗的舒适感受。而在来到了创．极致，就是以创生．净化．完美，来再一次定义完美极致的脸庞，这本创．极致精装书，则是先前护肤会的赠品,kose,高贵,彩度,origins,肌肤之钥,e
2016-08-09-18-37-38.txt,2,听说年轻老板是牛肉面痴，大台北、宜兰几乎好吃有名气的牛肉面他都吃过，老板说台北好吃的牛肉面之中，清炖的最喜欢林东芳牛肉面，左边就是类似林东芳牛肉面的辣牛油，我看隔壁桌正妹加了汤头红通通。至于红烧牛肉面则推︽⊙＿⊙︽公园的。吃一半的时候，记得加点蒜泥试试，也很对味,飞象,永康,爆米花,桌巾,过噜,b
2016-08-09-18-37-38.txt,1,一般像是loft、tokyu hands都一定可以找得到，很多百货里的cosme ︽⊙＿⊙︽也有贩售,kitchen,朵花,女神像,成正比,唇妆,a
2016-08-09-18-37-38.txt,3,43会馆位在宜兰︽⊙＿⊙︽乡三吉一路的小巷里，附近没什么大的地标，还好有gps导航，一路过来倒是满顺利的,背包,五结,奇岩,曾文水库,岔路,b
2016-08-09-18-37-38.txt,4,什么样的装潢会令人尖叫？一个舒适让你感到幸福感的就可以打动你的心！小樱桃把宜兰当作自己的后花园，三不五时的有机会就往那跑，不过最近小樱桃身体不太舒适，所以总是懒得出门走走~但心想好久没有出门来趟宜兰，单纯地待在电视机前面或是看着窗外绿油油的稻田也很棒！于是...这一次我赖在︽⊙＿⊙︽亲水居民宿度感受他们对家的用心,国宅,水社,绿意盎然,高爷,冬山,e
2016-08-09-18-37-38.txt,5,小分享给大家在平日想要快速完成底妆　也想要妆感尽量薄透自然不需要过度︽⊙＿⊙︽的随性casual loo,七色,cosme,laduree,瘦度,遮瑕,e
2016-08-09-19-39-44.txt,1,他们家的︽⊙＿⊙︽颜色很多，而且也很饱和，重点是小小一罐价格较低，很适合喜欢玩美甲的女生,意志力,小梨,指甲油,查尔斯,数位,c
2016-08-09-19-39-44.txt,2,"""不过看到有不少外地人特地来︽⊙＿⊙︽赏樱花，即使没有看到预期中的樱花海，但来的人还是非常开心，因为在台北市区难得可以看到那么多株樱花呀。谢谢社区里有那么多喜爱自然的志工与居民，如此照顾这片园地，让我们住在这里的人，能在春天有这样幸福的景色可以欣赏，相信明年一定会美吧，大家敬请期待""",区别,条约,新郎新娘,东湖,羊羹,d
2016-08-09-19-39-44.txt,3,她位于︽⊙＿⊙︽乡龙潭村，距离宜兰市区只有6公里，优美宜人的湖光山色，令人心醉神迷,山上,瓦城泰国料理,草岭,旅馆,礁溪,e
2016-08-09-19-39-44.txt,5,"竹林站是位于今日罗东林区︽⊙＿⊙︽的所在地,前身为日据时代的罗东出张所及贮木池旧址, 占地约20公",新兴,项目,沙尾,朱铭,管理处,e
2016-08-09-19-39-44.txt,4,包装产品说明上指明需按压三次，也会觉得对于男性︽⊙＿⊙︽教学上，似乎都需要这样step by step的教导。不然，一次可能太少，太多次又会过多，实际使用过后，三次确实是最足量的。足量足量，︽⊙＿⊙︽确实需要足量才能真的发挥效果，就好像这阵子大家在疯的三层化妆水，道理其实不脱足量的概念。也因此，保养的同时，也确实需要理解足量的概念,金灿,妞儿,恋爱魔镜,cosme,保养品,e
2016-08-09-20-41-53.txt,2,台北有五分埔，咱们︽⊙＿⊙︽也有后驿商圈，不想去百货公司的小资女，省钱的妈妈都嘛可以,高雄,消费者,画圈,果味,内馅,a
2016-08-09-20-41-53.txt,1,造︽⊙＿⊙︽，来感受 一下清境的好空气也是不错滴。辽阔的山景真是让人觉得心旷神怡呢~〔单篇详文,黛丝,外带,清境农场,蜡烛,麦克风,c
2016-08-09-20-41-53.txt,5,不过这一路可是惊险万分，路很小条而且坡度又非常陡，然后司机先生又开很快，真的非常非常恐怖…一路上我抓着扶把的手没放松过，几个陡坡和发夹弯甚至要念阿︽⊙＿⊙︽佛,弥陀,丰原,草屯,集集,百济,a
2016-08-09-20-41-53.txt,3,距我上一次来到︽⊙＿⊙︽青青草原，好像是五年前的事了哪，而且那次还飘不小的雨！&gt;,京都大阪,离岛,团客,清境农场,海友,d
2016-08-09-20-41-53.txt,4,眼线胶新色、触控式眼线液 又出现了、特殊刷头的︽⊙＿⊙︽、烧死人的眼影盘...,睫毛膏,瓶身,惯用,cartier,专科化妆水,a
2016-08-09-21-44-01.txt,1,又火速的买了ga限量腮红11号跟︽⊙＿⊙︽的限量腮红霜ex01 light pink,跳蚤,身体,藩主,lunasol,真妮,d
2016-08-09-21-44-01.txt,3,平常在卸妆的时候，就有轻微去角质的效果，所以后续︽⊙＿⊙︽都非常好吸收，上妆也会比较服,首图,恋爱魔镜,残胶,cosme,保养品,e
2016-08-09-21-44-01.txt,2,酒店所有房间都有对外窗，酒店中庭的天井，光线相当充足，还有绿化，整个︽⊙＿⊙︽,色情,骨子,绿意盎然,男用,小米,c
2016-08-09-21-44-01.txt,4,自饰非凡～备受瞩目︽⊙＿⊙︽蜜 #04是很适合做一个 卧蚕或是眼皮上做一个亮点的时,水润面膜,型号,净肤仪,精雕,眼影,e
2016-08-09-21-44-01.txt,5,台中市区车程较近，中部朋友不需要舟车劳顿开至︽⊙＿⊙︽人挤人，园区内提供其他设施及住,小港机场,冰雹,武陵农场,大庭牛肉面,假花,c
2016-08-09-22-46-10.txt,1,︽⊙＿⊙︽，外观是日式平房。其前身是安平出张所。2010年结合当地的盐产业文化，命名为＜︽⊙＿⊙︽＞,小便宜,夕游出张所,专心,水杨酸,车窗,b
2016-08-09-22-46-10.txt,2,金石堂网路︽⊙＿⊙︽11/4、诚品书局11/14正式上架！现在到各大书局都可以买到书，如果找不到，再麻烦跟店员说一声喔,书店,冬山,丝光,小油,冰雪,a
2016-08-09-22-46-10.txt,3,搭乘花莲客运1131班次，于︽⊙＿⊙︽二下车，下车后步行中山路三段，过了花见幸福民宿后，于大山桥前左转沿着堤岸直行，可见白云步道指示,庆丰,高美湿地,道路,大坡池,意度,a
2016-08-09-22-46-10.txt,4,『进昌咖啡烘焙馆』真的是位在︽⊙＿⊙︽间，如果是假日前往的话，停车可能会是一个问题,丽景,东港华侨市场,十三行博物馆,田中,阿勇,d
2016-08-09-22-46-10.txt,5,"""面包与巧克力仓库就在隆昌路边，很容易就可以发现。原本不知是拿来存放什么的大仓库，摇身一变，看起来仅仅是换了仓库的门与窗户，但就像是被魔法棒点过一样，活了起来。男主人是外国人，女主人是台湾人，我不知道他们过往的故事，但是我想他门和很多移民︽⊙＿⊙︽的人一样，都是爱上了这里的土地与环境，才决定落地生根在这里。确实，隆昌是个不热闹但适合生活的好地方""",闽南书院,玩水,瓜瓜,台东,四草大桥,d
2016-08-09-23-48-19.txt,1,加上慢慢找到了比较适合自己肤质的︽⊙＿⊙︽，现在的肌肤状况真的比年轻时稳定的多了,王宫,保养品,风貌,巧心酥,异人,b
2016-08-09-23-48-19.txt,3,刚开始我以为日本研发制造的︽⊙＿⊙︽应该不便宜  结果出乎意料的好亲民阿！！！,恋爱魔镜,心机,cosme,汗水,保养品,e
2016-08-09-23-48-19.txt,4,宜兰民宿真的愈来愈不一样了!! 这家位于︽⊙＿⊙︽畔的悠悦光民宿，是个品味独具、气度非凡的优质渡假好选择。内部陈设低调奢华，高规格的设计加上开放透明的空间、让人一进来就有种无拘无束放松悠闲的感觉，加上附近︽⊙＿⊙︽畔湖光山色、景色怡人，来这里游玩，美景加美宿，绝对是旅途中的美丽回,梅花湖,中坜,栏杆,杂草,环河,a
2016-08-09-23-48-19.txt,2,从去年开始，︽⊙＿⊙︽ last就有推出跟迪士尼联名合作的米妮限定版蜜粉，因为非常热销，所以今年又追加推出妆前乳,绒面,耳闻,蛋花,clear,柴鱼,d
2016-08-09-23-48-19.txt,5,中午先去︽⊙＿⊙︽吃粄条，吃完才顺路绕进来，第一次开进这条小路，沿路好多柿饼店啊,知本,万华,东部,晨间,新埔,e
2016-08-10-00-50-30.txt,2,葡萄籽精华露：这瓶我已用到第三瓶了，它针对指缘甘皮的软化和滋润很有帮助，甚至是女性因为长期穿包鞋或高跟鞋而产生的厚茧也有所帮助，每次擦完它，我的指缘仿佛喝了5000公升的保湿︽⊙＿⊙︽一样，不再干巴巴的了！夏天穿上凉鞋，露出脚指头也不再害羞,牛山,化妆水,电动车,肢体,管线,b
2016-08-10-00-50-30.txt,1,还有泡汤池可以享受着，看到窗外的︽⊙＿⊙︽，这样的景致可以让人大大的放松，这是在都市里感受不到的乐趣，下次来到花莲寿丰乡，可以来到小雨蛙体验农村的乐趣呦,小件,莲花池,屁屁,方格,线笔,b
