file,no,content,a,b,c,d,e,ans
2016-08-04-05-02-34.txt,2,在演習林有很多珍貴的樹種，像是錫橄欖、南南果還有這個粉嫩果實的桃實百日清，樹下都有標明︽⊙＿⊙︽的名稱、種類、特性就像是一座小型的植物園區,學林,傳授,農山,樹木,母乳,d
2016-08-04-05-02-34.txt,5,"這是我第一次嘗試這樣的大花裙, 其實我是因為看了the age of ada︽⊙＿⊙︽,看到之前復古的造",line,人實,歐恩伊,長版,kanebo,a
2016-08-04-05-02-34.txt,4,再沾取js的︽⊙＿⊙︽凍 點綴在眼窩中間 往兩旁暈開 利用︽⊙＿⊙︽凍的光澤 做出金屬感眼,虹膜,格紋,眼影,淨膚儀,水潤面膜,c
2016-08-04-06-04-42.txt,1,▌宜蘭︽⊙＿⊙︽美食 ▌牛仔驛站美式餐廳 ＊ 比人臉還大的大漢堡阿!!宜蘭︽⊙＿⊙︽聚餐好去處!,瓶身,燒鵝,冬山,太酸,水滴,c
2016-08-04-06-04-42.txt,4,"""不過今年的 ︽⊙＿⊙︽ 實在是有點過份 剛好遇到創立 15 週年 從春天的晶巧光燦 15 週年完美彩粧盤、夏限定 15 週年光粼系列、一直到最新秋妝麗緻淨化 完全是要逼死我們這些限量收藏控耶""",手帳,身體防曬,霓淨思,lunasol,小蜜,d
2016-08-04-06-04-42.txt,2,︽⊙＿⊙︽小小一罐2.5g，要價nt$290。瓶身是磨砂玻璃材質，質感挺不錯的,蛋汁,kate,菜瓜,客們,地下通道,b
2016-08-04-06-04-42.txt,3,是傳說中︽⊙＿⊙︽特有的筵席菜，特色是將所有食材切絲煮熟後再加太白粉水勾薄芡起,地勢,竹南,通化街夜市,金門,掌櫃,d
2016-08-04-06-04-42.txt,5,透明感顯色度＋深淺︽⊙＿⊙︽暈染，創造濃淡漸層效果！閃耀金屬光澤，展現自然深邃的立體美,頭型,蜜葳特,neom,眼線,性感,d
2016-08-04-07-06-51.txt,1,"東方紅鐵板燒也是近年來︽⊙＿⊙︽最夯的無菜單料理之一，走高價位路線，套餐分1,300、1,600、2,000元三種價位，主廚會視客人需求做菜單調整。平日用餐有分時段，假日則是全天候提供服務",宜蘭,熟肉,烙印,小事,有形,a
2016-08-04-07-06-51.txt,3,查了一查，果然︽⊙＿⊙︽文史館在剛重建完後的幾年吸引了非常多的觀光客，可惜那個年代一來國內旅遊不那麼風行，二來部落格的風行也不盛。要不，以現在的風氣應該不至於讓豐田這樣的好地方給沒落了,現址,交界,十景,蘇治芬,壽豐,e
2016-08-04-07-06-51.txt,2,︽⊙＿⊙︽在台北歷史來說，是一個很特別的地方，早在日治時間，喜歡泡溫泉的日本人發現︽⊙＿⊙︽的溫泉,纖維,大腸,閨蜜,北投,腳會,d
2016-08-04-07-06-51.txt,4,除了牆上的人氣料理外其實店裡菜色還蠻多樣化的，除了一般︽⊙＿⊙︽常見的好菜外，熱炒甚至是海鮮料理也應有盡有,通化街夜市,木雕,好料,竹南,金門,e
2016-08-04-07-06-51.txt,5,另外︽⊙＿⊙︽ cc cream也有著超級吸睛的霜淇淋造型，我看了好久~肚子越看越餓哈,cosme,系數,olay,講堂,pamper,c
2016-08-04-08-08-58.txt,1,四草的︽⊙＿⊙︽很漂亮，自己已經拍過兩次　這次只替朋友家人拍，就在上頭和小朋友們,示人,戰利,綠色隧道,肯德基,時計,c
2016-08-04-08-08-58.txt,2,進去check in之前，先去覓食吧！而從世紀旅店往前走大約2分鐘，到了︽⊙＿⊙︽二路與自強三路口，就是自強夜市的範圍了，因此不管再晚到這裡，想要吃吃喝喝都不成問題,苓雅,綠能,雪碧,樂遊,保水,a
2016-08-04-08-08-58.txt,3,這次︽⊙＿⊙︽行的緣起，基本上就是為了消耗上次在八月份因八八水災取消行程保留的訂,岳陽樓,樹林,三貂嶺,台南,半島,d
2016-08-04-08-08-58.txt,4,後來我想好像不需要買秋冬專用粉餅了說...因為之前合購的時候順便買了︽⊙＿⊙︽的舒芙蕾粉,睡美人,護唇膏,sonicare,雪花秀,網購,d
2016-08-04-08-08-58.txt,5,我在草祭從下午待到傍晚，發現台南人的生活步調和台北人大不相同。下午的上班時段裡，︽⊙＿⊙︽還是不斷有人上門；到了傍晚，當台北人正忙著搭捷運、趕公車的尖 峰時刻，不少台南人已經回家洗好澡，吃過飯，跑來逛︽⊙＿⊙︽了。還有的，拿了新買的二手書就到隔壁新開的小說咖啡，慢慢享受與書獨處的寧靜時光,新作,煙燻小站,阿倍野,山上,書店,e
2016-08-04-09-11-05.txt,3,金石堂網路︽⊙＿⊙︽11/4、誠品書局11/14正式上架！現在到各大書局都可以買到書，如果找不到，再麻煩跟店員說一聲喔,書店,經營者,煙燻小站,山上,影子,a
2016-08-04-09-11-05.txt,2,九份，無人不知的山城；台北市︽⊙＿⊙︽的十八份，鮮為人知，反而保有桃花源般的幽靜,演員,北投,依法,天亮,機殼,b
2016-08-04-09-11-05.txt,1,最後來要感謝每個陪伴允嘉兄妹倆長大的親朋好友！大家幾乎都被允嘉帶來︽⊙＿⊙︽435藝文特區玩過小石頭~,板橋,香菜,孝親,不容,樂事,a
2016-08-04-09-11-05.txt,5,剛好那天滿一車，我們民宿有一對老夫妻從︽⊙＿⊙︽玩上來加我們共四人，另一間則有三位年輕人,高雄,扇形車站,飛機,西湖,前館,a
2016-08-04-09-11-05.txt,4,︽⊙＿⊙︽商圈熱鬧的很，不過 meiko 就是沒逛過，住宿就安排了在︽⊙＿⊙︽商圈，房價一張小朋友多,店面,人包,東海大學,六福水樂園,新堀江,e
2016-08-04-10-13-13.txt,3,︽⊙＿⊙︽賦活彈力滲透乳ia全臉都可擦拭  像是鼻頭或是比較粗糙的部位可以多加強按,眉彩,流金,albion,收工,sisley,c
2016-08-04-10-13-13.txt,2,上禮拜鳥先生帶我們去︽⊙＿⊙︽前後站、博愛街、濟安宮、山佳車站、育英街、日新街逛早市遊車河，順便解決幾,進場,樹林,梨子,國籍,霧面,b
2016-08-04-10-13-13.txt,1,一把車開進停車場，就看到好氣派的大門與一對︽⊙＿⊙︽，這是～～來到皇宮了嗎？x,老牌,時計,獅子,軟化,簡餐,c
2016-08-04-10-13-13.txt,5,淡水這個知名景點應該很少沒去過，尤其捷運開通後到淡水非常的方便，我時常搭上捷運就往淡水去，老街走走買些知名糕點，香酥美味的魚酥，河堤邊老榕樹下乘涼，︽⊙＿⊙︽看夕陽,販賣部,地下道,漁人碼頭,高雄市,饒河街夜市,c
2016-08-04-10-13-13.txt,4,這小火車咖啡館的裝潢、空間和食材都不錯，鄰近︽⊙＿⊙︽車站交通便利，位置也算鬧中取靜，但有個小缺點就是冷氣不是很涼，我們來訪時客人不多，不會覺得熱也不會覺得冷，如果假日人潮一多，冷氣就不知道夠不夠力了,宜蘭,老牌,白河,新莊,場館,a
2016-08-05-09-00-13.txt,2,其中也不乏每天報到的常客，讓︽⊙＿⊙︽總是充滿笑聲，客人在這種氣氛感染之下，久而久之也成為了好朋友，︽⊙＿⊙︽的存在有如像是不可或缺的鄰居一般,書店,香火,八甲,薄型,褲型,a
2016-08-05-09-00-13.txt,1,由於前一天晚上要睡覺前，開始下雨了，而且雨勢還不小，當時還蠻擔心雨會一直下不停。不過，這天早上，按照原訂的時間起床，雖然遠方︽⊙＿⊙︽洋上的雲層蠻厚的，但天氣還不錯，就看看有沒有機會，看到太陽從海平面升起的那一瞬間了,獎品,清空,太平,車費,私下,c
2016-08-05-09-00-13.txt,4,位於九芎埕裏的設治紀念館，也是早期的︽⊙＿⊙︽縣長官邸。佔地約800坪，官邸建築約100坪，因考量它的歷史價值，所以被保留下來，開發成現今的︽⊙＿⊙︽設治紀念館,湖景,白河,新莊,宜蘭,木屐,d
2016-08-05-09-00-13.txt,3,不過有聽說霹靂︽⊙＿⊙︽戲的劇情非常的錯綜複雜~~一般非︽⊙＿⊙︽戲迷要入門欣賞會有點困難,售票口,圓筒,台東縣,鹿谷,布袋,e
2016-08-05-09-00-13.txt,5,cle de peau光采︽⊙＿⊙︽我的色號都比較偏白   因為我的臉肌膚比較白皙  適合白一點的色,肩線,nivea,hermes,主色,粉餅,e
2016-08-09-06-12-03.txt,1,每到冬季就會有候鳥紛紛降臨︽⊙＿⊙︽，讓︽⊙＿⊙︽海港聚集的鳥類多達200多種,圓筒,基隆,毛巾架,刷子,規則,b
2016-08-09-06-12-03.txt,4,我想可能是我平常穿的鞋子比較硬，所以跟sue ︽⊙＿⊙︽一比之下，顯得這雙驚為天人！x,ettusais,london,眼線筆,步行街,火車,b
2016-08-09-06-12-03.txt,2,我很喜歡水舞饌，因為食物的品質非常的不錯，很少吃到踩到地雷的菜！這次來到︽⊙＿⊙︽想說台北去了那麼多次水舞饌就是沒有在︽⊙＿⊙︽的吃過，所以特地選擇要在︽⊙＿⊙︽的水舞饌享用早餐,台中,能用,威塑,阿拉伯,意識,a
2016-08-09-06-12-03.txt,3,基本的防暈染還不錯，我用起來是沒有感覺到有暈染的現象，︽⊙＿⊙︽都很乖的待在睫毛,油性,睫毛膏,cartier,專科化妝水,神機,b
2016-08-09-06-12-03.txt,5,終於花蓮還有19km...至於下面那個台東...前面的 你還要跟我說你要衝︽⊙＿⊙︽金針花嗎??,精靈,西南,沙鹿肉圓,大肚,太麻里,e
2016-08-09-07-21-30.txt,2,l’︽⊙＿⊙︽ paris巴黎萊雅在2015年同步推出的奇蹟美白系列包含了→奇蹟美白霜、奇蹟美白眼,天府,oreal,魚會,歸途,大潤,b
2016-08-09-07-21-30.txt,1,這裏有很多戲偶以及介紹霹靂︽⊙＿⊙︽戲的歷史，喜歡︽⊙＿⊙︽戲的朋友一定要來這朝聖一下,抗皺,布袋,堅果,熟齡,飛行,b
2016-08-09-07-21-30.txt,3,※宜蘭/︽⊙＿⊙︽/礁溪/壯圍/員山/三星/羅東/五結/冬山飯店民宿住宿整理推薦,百里香牛肉麵,頭城,備案,台中新社,靠右,b
2016-08-09-07-21-30.txt,5,innisfree的︽⊙＿⊙︽顏色很平實...嗯！這是我腦中第一個浮現的形容詞 哈,水潤面膜,檔期,淨膚儀,面色,眼影,e
2016-08-09-07-21-30.txt,4,又騎了一小段路　我們來到︽⊙＿⊙︽洞　這邊就是一個洞　然後裡面拜︽⊙＿⊙︽這樣x,展區,觀音,杉林溪,香茅魚,分界,b
2016-08-09-08-16-21.txt,3,台中高鐵站 →新社百菇莊 →菇神餐廳午餐 →國立台中圖書館 →草悟道巡禮 →︽⊙＿⊙︽ →夜宿亞緻大飯,逢甲夜市,金湖,簡餐,走台,屋頂上的貓,a
2016-08-09-08-16-21.txt,2,主辦單位行程安排的還不錯，坐了一個半小時的車，先讓大家動腦動手做個diy，甦醒一下，再去享用辦桌美食，吃飽飽帶你去走走，消化一下。這天文化導覽先從︽⊙＿⊙︽火車站→林業展示館→蕭如松藝術園區→再回到火車站。沿路看到什麼，帶隊人員會解說，只是我們人數多，隊伍拉的有點長，部份聽不太清楚，可惜了..,竹東,視窗,作家,主餐,成就,a
2016-08-09-08-16-21.txt,1,真的是間cp值不錯的民宿哦!尤其以地點來說去羅東鎮或︽⊙＿⊙︽鬧區都很近，非常適合親子或團體客入住，畢竟能烤肉又同時能看件孩子在一旁安心玩的民宿不多吧,冬山,星燦,老王,來點,乳香,a
2016-08-09-08-16-21.txt,5,︽⊙＿⊙︽縣︽⊙＿⊙︽郡菰野町和滋賀縣東近江市的分界，也是鈴鹿山系的第一高峰，山腰下還有最著名的湯之山溫泉，所以我們搭成的站叫作湯之山溫泉站，聽說有一千三百多年歷史呢！全長有2161公尺，兩端的高低差有780公尺,家的,三重,南化,王功漁港,地利,b
2016-08-09-08-16-21.txt,4,以上就是將我目前手邊的︽⊙＿⊙︽做一次性的整理，今天是七夕情人節，祝大家情人節快樂，順利接吻，然後順利做很多事 ...，但唇部就是要顧好就是了,ferragamo,微波,prairie,防塵,護唇膏,e
2016-08-09-09-18-29.txt,1,最後這張照片，是從陽光味宿走路到︽⊙＿⊙︽其中的一段，就是要爬樓梯，小小運動一下呀！,九份老街,個子,電話,代號,經商,a
2016-08-09-09-18-29.txt,2,我年紀小孩不懂事  常常拿媽媽的保養品偷擦  ︽⊙＿⊙︽也是我媽媽的最愛平價保養品,歌詞,olay,禮門,字領,數量,b
2016-08-09-09-18-29.txt,5,台灣迪奧也有︽⊙＿⊙︽帳號囉！現在就用手機掃描以下qr code，跟我一樣掌握第一手法式美妍彩妝資訊吧,客服,訊息,line,kanebo,歐恩伊,c
2016-08-09-09-18-29.txt,4,1. 國道一號由王田︽⊙＿⊙︽下高速公路，沿台一號公路轉台十四號公路，經草屯往埔里方向右側,山上,農夫,斜度,百里香牛肉麵,交流道,e
2016-08-09-09-18-29.txt,3,吃飽喝足逛︽⊙＿⊙︽瓶蓋工廠『play ground游樂。園』，展期為2011年10/15~11/30，除了展區現場的裝置藝術之外，還有常態導覽、假日導覽和創意市集,小姑,南港,愛河,雲林縣,土家,b
2016-08-09-10-20-36.txt,1,因為感覺時間就要很久，所以剛掛完號我就請高大哥先回去，我們在醫院折騰了四小時，出來還遇到人很好的計程車司機，︽⊙＿⊙︽真,書牆,領地,會感,宜蘭,空橋,d
2016-08-09-10-20-36.txt,2,最後唇彩使用女神宋慧喬的蘭芝超放電絲絨雙色︽⊙＿⊙︽   咬唇妝的女神真是太正拉！！,民權,唇膏,正下方,特性,拉車,b
2016-08-09-10-20-36.txt,3,雖然暑假已經結束，但金針花季會一直到九月中，現在遊客鐵定比暑假來得少，還想安排︽⊙＿⊙︽金針花行程的朋友，除了本篇遊記的即時花況之外，還可以參考這篇飲食交通管制懶人包,沙巴,新蓋,花蓮,后里,石牌,c
2016-08-09-10-20-36.txt,4,喜歡湊熱鬧的人，不妨來︽⊙＿⊙︽燈會走走嚕，真的還蠻大的喔，享受最後一點年味也不錯嚕，呵呵,觀景,菁寮,歸仁,鳳山,苗栗,e
2016-08-09-10-20-36.txt,5,幾周前受邀造訪了︽⊙＿⊙︽的大地酒店，讓熊跟喵一口氣能飽覽美景泡透正點室內與戶外,跨海大橋,斜路,榕樹,北投,武嶺,d
2016-08-09-11-22-43.txt,1,︽⊙＿⊙︽山莊沿著山坡建築，中間以418個階梯連結。階梯兩旁紅通通的植物，乍看以為是楓樹，可是現在又不是秋天，怎麼會有楓樹呢?原來這火紅的一片植物是紫葉槭，常年呈現紅色，點綴兩旁，很有意境，讓人有秋天的錯覺,錯誤,太平,時程,西佳,皮靴,b
2016-08-09-11-22-43.txt,2,在福田瓦舍住宿，因為地處偏僻，所以晚上睡的很好，也因此睡到連早餐都來不及吃，雖然很可惜，但我覺得度假就是不疾不徐，早餐沒有吃到也沒關係，因為偶爾能睡的飽些，我覺得是值得的。福田瓦舍的主人，熱情且好客，對於民宿的經營與︽⊙＿⊙︽在地的資訊都很在行，到︽⊙＿⊙︽旅行，到此一宿還能從老闆口中知道有哪裡好玩、好吃的，是很大的收穫啊,儲蓄,三義,伯克利,對象,咖啡因,b
2016-08-09-11-22-43.txt,5,檸檬汁一杯35元，感覺就是檸檬現搾而成，有著酸中帶甜的滋味，真的很好喝，難怪來︽⊙＿⊙︽的人都會喝上一杯檸檬汁,月台,環景,新城,澎湖七美,典醬家,c
2016-08-09-11-22-43.txt,4,最後，我自己是帶了防水︽⊙＿⊙︽ #987白金 和圓形腮紅 #180親密 ，給大家參考 ..,圓形,burberry,法國名牌,水養,眼線筆,e
2016-08-09-11-22-43.txt,3,c︽⊙＿⊙︽elle、simone pérèle、princesses tam.tam、aubade這幾個也是我很愛的法國品,hant,一星,jacobs,藍晒圖,visee,a
2016-08-09-12-24-49.txt,1,染眉膏是真的缺一支，︽⊙＿⊙︽則是因為我個人莫名的堅持，就是每認識一個新牌子就從黑色︽⊙＿⊙︽入門xd,大正,巧寓,小陽台,眼線筆,金身,d
2016-08-09-12-24-49.txt,2,先用習慣的︽⊙＿⊙︽產品畫上外︽⊙＿⊙︽之後 以棉花棒的另一頭沾取最深色的黑咖啡,梅雨季,眼線,光年,樂隊,鑄鐵,b
2016-08-09-12-24-49.txt,3,︽⊙＿⊙︽ 2014新款絲絨粉底perfection lumiere velvet/三色限量腮紅也是重點!,舒膚,neogence,手部保養,軟箱,chanel,e
2016-08-09-12-24-49.txt,5,雯雯熱食部 + 野銀部落壯觀的︽⊙＿⊙︽地下屋 + ︽⊙＿⊙︽氣象觀測站 + 手工藝品店,紅楓,農山,南府,斗六,蘭嶼,e
2016-08-09-12-24-49.txt,4,這瓶9999純金金箔︽⊙＿⊙︽是以安瓶裝的，這樣可以確保品質皆在最新鮮的狀況~因為是10ml的~所以大約7~10天就會使用完畢,滴下,holika,湯汁,smashbox,精華液,e
2016-08-09-13-26-57.txt,1,當然，誠如我剛所說的，如果肌膚狀況不是很穩定，像我三不五時痘痘也是會肆虐到我難以控制，但又要打底妝時，我就會刷這塊柔礦迷光炫彩餅，可以做必要性︽⊙＿⊙︽，同時達到修片感，但肌膚也比較不會有負擔這樣,白襪,斷崖,遮瑕,時帶,謝孟雄,c
2016-08-09-13-26-57.txt,4,都已經成為文創產業進駐的熱門景點，周休二日的活動和展覽總能吸引滿滿人潮，裡面有不少爸媽帶著孩子來趟親子一日遊，除了看展覽長知識，吃喝玩樂都可滿足。而︽⊙＿⊙︽文化創意產園區，原是︽⊙＿⊙︽舊酒廠歷史建築，定位以傳統藝術創新為主軸，結合酒文化產業為基礎，也很有自己的特色,對面,八仙洞,台北橋,嘉義,夜車,d
2016-08-09-13-26-57.txt,3,b1後方為︽⊙＿⊙︽來的銀湯匙泰式火鍋及全省連鎖的卡布里喬莎義式餐廳，中間環形區域的地方有販,林百貨,田村,西子,台中,大員,d
2016-08-09-13-26-57.txt,2,細部去看，你會發現這膜真的相當細緻，紋路的雕刻，因應美一個不同的皺摺，產生出截然不同的層次，組合而成宛如蕾絲的花樣，卻又並非是真正的蕾絲，而是︽⊙＿⊙︽自己創造出來的蕾絲感，然後在建立出山茶花的樣貌，很︽⊙＿⊙︽，很2014，很蕾絲,標準,頭頂,chanel,藍莓,早茶,c
2016-08-09-13-26-57.txt,5,結果一次又買了二十包，有的要送家人，有的要送公司同事，結果分一分我又沒得吃了!這裡除了有麻糬還有花蓮薯和︽⊙＿⊙︽糬，一包也是50元，來這裡就是買工廠自製自營的最划算,容器,鱒魚,芋頭,西湖,大鵬灣,c
2016-08-09-14-29-05.txt,1,這間粉鳥林應該算是︽⊙＿⊙︽長庚附近的好評店家，小姑之前已經來吃過晚餐，這次算是二訪，一次晚餐一次午餐,小香,薏仁,台北,稻米,天宮,c
2016-08-09-14-29-05.txt,2,"我用的是扁的眼影刷, 我先用扁的面從眼睛的一半往眼尾化, 有一點像是化︽⊙＿⊙︽一樣, 延伸出眼角大概0.5公分的地",花青素,阿嬤,眼線,魚餅,收藏品,c
2016-08-09-14-29-05.txt,4,不過在台中︽⊙＿⊙︽這個地區生產的小麥居然就佔了台灣90%以上了，又以大林路一帶最為集,天府家常菜,大雅,劍湖山,油麻,總部,b
2016-08-09-14-29-05.txt,5,第二天：壁山觀景台→北竿北海坑道→坂里沙灘→橋仔聚落→︽⊙＿⊙︽聚落→晚上藍眼淚,船長,芹壁,陶藝,總督西餐廳,蘇美島,b
2016-08-09-14-29-05.txt,3,"這是我第一個︽⊙＿⊙︽包包, 還記得我大概22歲大學畢業的時候就希望有一天可以有能力幫自己買一個︽⊙＿⊙",手部保養,neogence,chanel,喬米,裁縫師,c
2016-08-09-15-31-12.txt,2,"大家都知道韓國的美妝︽⊙＿⊙︽,,,,設計都很都有巧思~~不論是功能功效都很對台灣女孩悶的胃口^",豬圈,保養品,琉球,政事,商圈,b
2016-08-09-15-31-12.txt,3,但是通常保濕︽⊙＿⊙︽中多少含有油脂成分在，在夏天時使用起來往往也容易讓皮膚有種不透氣的感受,保養品,戀愛魔鏡,油膩,cosme,床組,a
2016-08-09-15-31-12.txt,1,&gt; line ︽⊙＿⊙︽系列的熊大，兔兔，雷納德，饅頭人，這幾個重量級的明星人物現在部分免費下載到3/31日大家要好好把握喲!,廉價,床房,friends,哺乳,假日酒店,c
2016-08-09-15-31-12.txt,4,accessories→ momo's ︽⊙＿⊙︽h / rinco / alma,neogence,圓裙,拖鞋,肌研白潤,marc,e
2016-08-09-15-31-12.txt,5,在拍完這隻引人注意摺耳貓，便回到廣場搭接駁車回︽⊙＿⊙︽捷運站。而在等捷運的時候，因為接近日落時分，在月台就可以欣賞到不錯的景色,淡水,埔里酒廠,茶館,海水,興隆路,a
2016-08-09-16-33-21.txt,3,其實我從小時候就很愛菓風小舖的棒棒糖，所以一知道︽⊙＿⊙︽有菓風糖菓工房當然要排入行程內，怎麼可以錯過呢,宜蘭,車站,風災,新莊,白河,a
2016-08-09-16-33-21.txt,2,至於網路上有看到四種質地不同的單色︽⊙＿⊙︽，本來也以為今天會看到，不過公關說二月才會,心齋橋,眼影,來場,案内,道別,b
2016-08-09-16-33-21.txt,1,最後從飯店大廳往︽⊙＿⊙︽的碼頭方向走出，就可以看到旁邊有阿基師q版吉祥物造形,漁人碼頭,肌感,膠原,阿淳,蚊液,a
2016-08-09-16-33-21.txt,5,現在除了激光煥白︽⊙＿⊙︽優惠之外還可以免費兌換激光煥白粉底液喔，大家快點靠櫃體驗吧！,bourjois,氣墊粉餅,瑰柏翠,越糟,選組,b
2016-08-09-16-33-21.txt,4,我們是下午來到︽⊙＿⊙︽，隔天將近中午要離開時，cushy怎麼按車子的中控鎖遙控器卻都沒反應,游泳池,空橋,九芎湖,臺中市,旗津,e
2016-08-09-17-35-28.txt,1,如果來台北玩，想在永康街一帶吃吃食，或想到忠孝東路sogo、︽⊙＿⊙︽shopping的話,信義區,尚圈,婚禮,心型,圖示,a
2016-08-09-17-35-28.txt,2,擦額頭的︽⊙＿⊙︽其實很簡單，同樣將食指、中指、無名指併攏，利用手指前端，兩手交錯的『由下往上』輕拍上︽⊙＿⊙︽。有點細紋的人，在『由下往上』的過程中可略為施力，將肌膚往上提拉，並有撫平細紋的效果,草鞋,整場,保養品,橄欖樹,套票,c
2016-08-09-17-35-28.txt,5,捷運松山線美食懶人包～捷運台北小巨蛋站/︽⊙＿⊙︽站/中山站/松江南京站美食一次,西坪,西門,台南七股,行腳,版圖,b
2016-08-09-17-35-28.txt,3,︽⊙＿⊙︽飛行傘的基地多半在 福華飯店周邊，看的到沙灘! 還可以降落到沙灘!!,島嶼,慶豐,王公,崙背,萬里,e
2016-08-09-17-35-28.txt,4,2014年，︽⊙＿⊙︽最頂級的極致系列做了更新升級：創．極致，以創生美麗無限為概念，來試圖超越女人美麗的極限，不過也因為是最頂級的系列，到目前為止我也就只用過舊款的極致洗顏皂，那cashmere等級的泡沫，同時伴有相當迷人的沈醉玫瑰香氛，卸妝的同時，也就是在給予自己一種芳療的舒適感受。而在來到了創．極致，就是以創生．淨化．完美，來再一次定義完美極致的臉龐，這本創．極致精裝書，則是先前護膚會的贈品,kose,高貴,彩度,origins,肌膚之鑰,e
2016-08-09-18-37-38.txt,2,聽說年輕老闆是牛肉麵癡，大台北、宜蘭幾乎好吃有名氣的牛肉麵他都吃過，老板說台北好吃的牛肉麵之中，清燉的最喜歡林東芳牛肉麵，左邊就是類似林東芳牛肉麵的辣牛油，我看隔壁桌正妹加了湯頭紅通通。至於紅燒牛肉麵則推︽⊙＿⊙︽公園的。吃一半的時候，記得加點蒜泥試試，也很對味,飛象,永康,爆米花,桌巾,過嚕,b
2016-08-09-18-37-38.txt,1,一般像是loft、tokyu hands都一定可以找得到，很多百貨裡的cosme ︽⊙＿⊙︽也有販售,kitchen,朵花,女神像,成正比,唇妝,a
2016-08-09-18-37-38.txt,3,43會館位在宜蘭︽⊙＿⊙︽鄉三吉一路的小巷裡，附近沒什麼大的地標，還好有gps導航，一路過來倒是滿順利的,背包,五結,奇岩,曾文水庫,岔路,b
2016-08-09-18-37-38.txt,4,什麼樣的裝潢會令人尖叫？一個舒適讓你感到幸福感的就可以打動你的心！小櫻桃把宜蘭當作自己的後花園，三不五時的有機會就往那跑，不過最近小櫻桃身體不太舒適，所以總是懶得出門走走~但心想好久沒有出門來趟宜蘭，單純地待在電視機前面或是看著窗外綠油油的稻田也很棒！於是...這一次我賴在︽⊙＿⊙︽親水居民宿度感受他們對家的用心,國宅,水社,綠意盎然,高爺,冬山,e
2016-08-09-18-37-38.txt,5,小分享給大家在平日想要快速完成底妝　也想要妝感儘量薄透自然不需要過度︽⊙＿⊙︽的隨性casual loo,七色,cosme,laduree,瘦度,遮瑕,e
2016-08-09-19-39-44.txt,1,他們家的︽⊙＿⊙︽顏色很多，而且也很飽和，重點是小小一罐價格較低，很適合喜歡玩美甲的女生,意志力,小梨,指甲油,查爾斯,數位,c
2016-08-09-19-39-44.txt,2,"""不過看到有不少外地人特地來︽⊙＿⊙︽賞櫻花，即使沒有看到預期中的櫻花海，但來的人還是非常開心，因為在台北市區難得可以看到那麼多株櫻花呀。謝謝社區裡有那麼多喜愛自然的志工與居民，如此照顧這片園地，讓我們住在這裡的人，能在春天有這樣幸福的景色可以欣賞，相信明年一定會美吧，大家敬請期待""",區別,條約,新郎新娘,東湖,羊羹,d
2016-08-09-19-39-44.txt,3,她位於︽⊙＿⊙︽鄉龍潭村，距離宜蘭市區只有6公里，優美宜人的湖光山色，令人心醉神迷,山上,瓦城泰國料理,草嶺,旅館,礁溪,e
2016-08-09-19-39-44.txt,5,"竹林站是位於今日羅東林區︽⊙＿⊙︽的所在地,前身為日據時代的羅東出張所及貯木池舊址, 佔地約20公",新興,項目,沙尾,朱銘,管理處,e
2016-08-09-19-39-44.txt,4,包裝產品說明上指明需按壓三次，也會覺得對於男性︽⊙＿⊙︽教學上，似乎都需要這樣step by step的教導。不然，一次可能太少，太多次又會過多，實際使用過後，三次確實是最足量的。足量足量，︽⊙＿⊙︽確實需要足量才能真的發揮效果，就好像這陣子大家在瘋的三層化妝水，道理其實不脫足量的概念。也因此，保養的同時，也確實需要理解足量的概念,金燦,妞兒,戀愛魔鏡,cosme,保養品,e
2016-08-09-20-41-53.txt,2,台北有五分埔，咱們︽⊙＿⊙︽也有後驛商圈，不想去百貨公司的小資女，省錢的媽媽都嘛可以,高雄,消費者,畫圈,果味,內餡,a
2016-08-09-20-41-53.txt,1,造︽⊙＿⊙︽，來感受 一下清境的好空氣也是不錯滴。遼闊的山景真是讓人覺得心曠神怡呢~〔單篇詳文,黛絲,外帶,清境農場,蠟燭,麥克風,c
2016-08-09-20-41-53.txt,5,不過這一路可是驚險萬分，路很小條而且坡度又非常陡，然後司機先生又開很快，真的非常非常恐怖…一路上我抓著扶把的手沒放鬆過，幾個陡坡和髮夾彎甚至要唸阿︽⊙＿⊙︽佛,彌陀,豐原,草屯,集集,百濟,a
2016-08-09-20-41-53.txt,3,距我上一次來到︽⊙＿⊙︽青青草原，好像是五年前的事了哪，而且那次還飄不小的雨！&gt;,京都大阪,離島,團客,清境農場,海友,d
2016-08-09-20-41-53.txt,4,眼線膠新色、觸控式眼線液 又出現了、特殊刷頭的︽⊙＿⊙︽、燒死人的眼影盤...,睫毛膏,瓶身,慣用,cartier,專科化妝水,a
2016-08-09-21-44-01.txt,1,又火速的買了ga限量腮紅11號跟︽⊙＿⊙︽的限量腮紅霜ex01 light pink,跳蚤,身體,藩主,lunasol,真妮,d
2016-08-09-21-44-01.txt,3,平常在卸妝的時候，就有輕微去角質的效果，所以後續︽⊙＿⊙︽都非常好吸收，上妝也會比較服,首圖,戀愛魔鏡,殘膠,cosme,保養品,e
2016-08-09-21-44-01.txt,2,酒店所有房間都有對外窗，酒店中庭的天井，光線相當充足，還有綠化，整個︽⊙＿⊙︽,色情,骨子,綠意盎然,男用,小米,c
